"teacher_id","full_name","department","role","year","experience_years","block_1","block_2","block_3","block_4","total_kpi"
"564","Dastan Sharipov","N/A","ACM_HEAD_COACH","2021","8","25.0","25.0","20.6","20.8","91.2"
"564","Dastan Sharipov","N/A","ACM_HEAD_COACH","2022","9","21.5","25.0","25.0","22.9","96.7"
"564","Dastan Sharipov","N/A","ACM_HEAD_COACH","2023","10","25.0","23.6","23.7","19.9","92.4"
"564","Dastan Sharipov","N/A","ACM_HEAD_COACH","2024","11","25.0","25.0","20.6","25.0","93.5"
"564","Dastan Sharipov","N/A","ACM_HEAD_COACH","2025","12","25.0","25.0","25.0","25.0","98.2"
"565","Bekzat Seidaliev","N/A","ACM_HEAD_COACH","2021","6","15.8","21.1","20.1","16.4","73.2"
"565","Bekzat Seidaliev","N/A","ACM_HEAD_COACH","2022","7","23.1","20.0","19.0","22.5","85.7"
"565","Bekzat Seidaliev","N/A","ACM_HEAD_COACH","2023","8","15.7","24.9","23.0","17.5","81.5"
"565","Bekzat Seidaliev","N/A","ACM_HEAD_COACH","2024","9","17.4","18.1","25.0","21.2","79.8"
"565","Bekzat Seidaliev","N/A","ACM_HEAD_COACH","2025","10","22.2","23.9","20.5","18.1","82.7"
"566","Bauyrzhan Bekmuratova","N/A","ACM_HEAD_COACH","2021","6","22.9","25.0","16.9","24.4","89.1"
"566","Bauyrzhan Bekmuratova","N/A","ACM_HEAD_COACH","2022","7","21.2","23.8","18.0","18.1","82.9"
"566","Bauyrzhan Bekmuratova","N/A","ACM_HEAD_COACH","2023","8","16.9","25.0","19.4","22.6","85.9"
"566","Bauyrzhan Bekmuratova","N/A","ACM_HEAD_COACH","2024","9","18.4","23.6","23.4","21.4","88.3"
"566","Bauyrzhan Bekmuratova","N/A","ACM_HEAD_COACH","2025","10","21.2","21.2","25.0","24.3","93.5"
"567","Dinara Akhmetov","N/A","ACM_COACH","2021","10","14.6","18.0","21.0","8.8","64.6"
"567","Dinara Akhmetov","N/A","ACM_COACH","2022","11","14.4","16.1","13.8","14.8","57.8"
"567","Dinara Akhmetov","N/A","ACM_COACH","2023","12","16.6","19.6","20.6","12.1","68.6"
"567","Dinara Akhmetov","N/A","ACM_COACH","2024","13","18.4","21.4","19.0","18.4","76.0"
"567","Dinara Akhmetov","N/A","ACM_COACH","2025","14","19.9","13.2","14.7","19.4","65.7"
"568","Almas Musayev","N/A","ACM_COACH","2021","15","19.8","17.4","18.8","10.3","68.0"
"568","Almas Musayev","N/A","ACM_COACH","2022","16","20.8","22.7","18.4","15.0","79.5"
"568","Almas Musayev","N/A","ACM_COACH","2023","17","24.4","21.3","19.3","17.3","83.4"
"568","Almas Musayev","N/A","ACM_COACH","2024","18","28.7","22.6","16.4","20.0","89.2"
"568","Almas Musayev","N/A","ACM_COACH","2025","19","24.5","23.8","24.9","14.0","88.1"
"569","Saule Tursunov","N/A","ACM_COACH","2021","15","18.2","6.8","11.2","12.6","45.8"
"569","Saule Tursunov","N/A","ACM_COACH","2022","16","14.4","11.6","13.6","4.7","46.0"
"569","Saule Tursunov","N/A","ACM_COACH","2023","17","16.4","10.2","6.4","13.4","48.1"
"569","Saule Tursunov","N/A","ACM_COACH","2024","18","10.7","11.7","15.7","6.6","47.4"
"569","Saule Tursunov","N/A","ACM_COACH","2025","19","14.8","9.5","6.5","12.9","41.7"
"570","Aigerim Tulegenova","N/A","ACM_COACH","2021","11","9.1","8.6","15.1","10.3","41.2"
"570","Aigerim Tulegenova","N/A","ACM_COACH","2022","12","10.7","15.3","7.1","9.6","40.1"
"570","Aigerim Tulegenova","N/A","ACM_COACH","2023","13","19.5","15.9","11.3","7.4","51.8"
"570","Aigerim Tulegenova","N/A","ACM_COACH","2024","14","12.8","15.5","12.9","16.3","57.6"
"570","Aigerim Tulegenova","N/A","ACM_COACH","2025","15","21.8","19.4","15.5","14.7","72.2"
"571","Zhandos Karimov","N/A","ACM_COACH","2021","23","17.3","20.3","20.1","10.6","66.7"
"571","Zhandos Karimov","N/A","ACM_COACH","2022","24","19.6","21.1","21.4","13.9","74.5"
"571","Zhandos Karimov","N/A","ACM_COACH","2023","25","21.6","20.3","21.6","19.0","79.7"
"571","Zhandos Karimov","N/A","ACM_COACH","2024","26","22.5","23.7","16.1","16.8","79.4"
"571","Zhandos Karimov","N/A","ACM_COACH","2025","27","28.8","16.2","16.5","17.5","79.1"
"572","Aibek Nurmagambetova","N/A","ACM_COACH","2021","10","18.8","13.9","21.0","14.5","66.7"
"572","Aibek Nurmagambetova","N/A","ACM_COACH","2022","11","24.9","21.2","13.0","15.4","72.4"
"572","Aibek Nurmagambetova","N/A","ACM_COACH","2023","12","23.8","20.7","12.6","17.2","75.7"
"572","Aibek Nurmagambetova","N/A","ACM_COACH","2024","13","24.6","18.1","22.5","11.4","76.6"
"572","Aibek Nurmagambetova","N/A","ACM_COACH","2025","14","24.6","13.6","17.2","17.0","71.3"
"573","Bekzat Moldabayeva","N/A","ACM_COACH","2021","21","22.1","22.5","18.3","15.3","78.5"
"573","Bekzat Moldabayeva","N/A","ACM_COACH","2022","22","29.6","19.0","25.0","20.0","95.1"
"573","Bekzat Moldabayeva","N/A","ACM_COACH","2023","23","22.8","24.7","22.8","16.2","83.6"
"573","Bekzat Moldabayeva","N/A","ACM_COACH","2024","24","27.6","18.2","23.7","20.0","88.4"
"573","Bekzat Moldabayeva","N/A","ACM_COACH","2025","25","21.8","19.7","24.3","18.3","86.3"
"574","Zarina Tursunov","N/A","ACM_COACH","2021","11","9.3","12.2","9.9","8.1","38.5"
"574","Zarina Tursunov","N/A","ACM_COACH","2022","12","13.9","11.3","8.3","4.3","38.3"
"574","Zarina Tursunov","N/A","ACM_COACH","2023","13","14.1","6.3","9.1","11.8","42.8"
"574","Zarina Tursunov","N/A","ACM_COACH","2024","14","11.8","9.4","11.6","4.3","37.8"
"574","Zarina Tursunov","N/A","ACM_COACH","2025","15","13.0","10.3","7.2","5.1","38.2"
"575","Bauyrzhan Kassymov","N/A","ACM_COACH","2021","6","19.2","24.2","16.9","16.7","78.1"
"575","Bauyrzhan Kassymov","N/A","ACM_COACH","2022","7","24.4","21.3","17.0","20.0","80.9"
"575","Bauyrzhan Kassymov","N/A","ACM_COACH","2023","8","27.1","18.1","17.8","12.8","73.0"
"575","Bauyrzhan Kassymov","N/A","ACM_COACH","2024","9","21.1","18.7","18.0","18.6","78.9"
"575","Bauyrzhan Kassymov","N/A","ACM_COACH","2025","10","26.5","21.9","22.5","16.7","85.8"
"576","Adlet Zhaksybekov","N/A","ACM_COACH","2021","8","28.3","20.2","24.1","18.3","89.2"
"576","Adlet Zhaksybekov","N/A","ACM_COACH","2022","9","28.9","15.4","22.3","20.0","84.2"
"576","Adlet Zhaksybekov","N/A","ACM_COACH","2023","10","24.2","23.2","19.9","11.4","76.5"
"576","Adlet Zhaksybekov","N/A","ACM_COACH","2024","11","21.9","17.0","23.2","11.1","75.2"
"576","Adlet Zhaksybekov","N/A","ACM_COACH","2025","12","27.1","22.8","18.0","17.9","85.1"
"577","Timur Askarov","N/A","ACM_COACH","2021","8","29.3","18.8","21.5","20.0","89.3"
"577","Timur Askarov","N/A","ACM_COACH","2022","9","22.6","20.7","23.5","18.7","83.3"
"577","Timur Askarov","N/A","ACM_COACH","2023","10","30.0","24.6","24.0","20.0","100.0"
"577","Timur Askarov","N/A","ACM_COACH","2024","11","25.1","21.8","20.9","20.0","85.1"
"577","Timur Askarov","N/A","ACM_COACH","2025","12","24.9","25.0","22.5","19.5","91.6"
"578","Madina Nurmagambetova","N/A","ACM_COACH","2021","10","13.3","10.3","13.4","13.1","51.9"
"578","Madina Nurmagambetova","N/A","ACM_COACH","2022","11","14.6","16.2","12.1","14.1","58.8"
"578","Madina Nurmagambetova","N/A","ACM_COACH","2023","12","9.2","13.9","13.3","10.2","49.5"
"578","Madina Nurmagambetova","N/A","ACM_COACH","2024","13","12.9","12.6","7.3","10.4","45.6"
"578","Madina Nurmagambetova","N/A","ACM_COACH","2025","14","16.4","13.8","6.8","12.1","50.7"
"579","Timur Baisalova","N/A","ACM_COACH","2021","23","25.6","21.3","24.6","16.2","86.7"
"579","Timur Baisalova","N/A","ACM_COACH","2022","24","30.0","25.0","25.0","14.9","93.4"
"579","Timur Baisalova","N/A","ACM_COACH","2023","25","29.1","20.9","25.0","15.3","90.6"
"579","Timur Baisalova","N/A","ACM_COACH","2024","26","30.0","22.9","20.0","20.0","95.5"
"579","Timur Baisalova","N/A","ACM_COACH","2025","27","24.9","25.0","22.9","16.6","87.4"
"580","Nurlan Tulegenova","N/A","ACM_COACH","2021","15","22.7","18.1","23.6","16.2","80.2"
"580","Nurlan Tulegenova","N/A","ACM_COACH","2022","16","27.2","15.1","16.9","16.8","77.2"
"580","Nurlan Tulegenova","N/A","ACM_COACH","2023","17","24.1","19.3","18.7","17.4","78.6"
"580","Nurlan Tulegenova","N/A","ACM_COACH","2024","18","20.0","25.0","16.3","14.3","78.1"
"580","Nurlan Tulegenova","N/A","ACM_COACH","2025","19","27.0","23.4","17.8","20.0","86.7"
"581","Meruert Kenzhebekova","N/A","PE_TEACHER","2021","22","29.4","20.5","13.3","0.0","61.1"
"581","Meruert Kenzhebekova","N/A","PE_TEACHER","2022","23","34.7","16.3","17.4","0.0","67.2"
"581","Meruert Kenzhebekova","N/A","PE_TEACHER","2023","24","34.7","19.8","14.9","0.0","70.9"
"581","Meruert Kenzhebekova","N/A","PE_TEACHER","2024","25","35.6","22.1","13.0","0.0","68.1"
"581","Meruert Kenzhebekova","N/A","PE_TEACHER","2025","26","34.6","24.4","8.7","0.0","68.0"
"582","Ainur Musayev","N/A","PE_TEACHER","2021","12","34.6","22.9","15.9","0.0","74.7"
"582","Ainur Musayev","N/A","PE_TEACHER","2022","13","32.2","22.0","12.2","0.0","68.9"
"582","Ainur Musayev","N/A","PE_TEACHER","2023","14","35.2","20.9","15.2","0.0","74.1"
"582","Ainur Musayev","N/A","PE_TEACHER","2024","15","38.0","20.8","16.4","0.0","76.1"
"582","Ainur Musayev","N/A","PE_TEACHER","2025","16","39.2","17.7","17.7","0.0","72.9"
"583","Azamat Ospanov","N/A","PE_TEACHER","2021","16","39.3","25.6","14.0","0.0","79.3"
"583","Azamat Ospanov","N/A","PE_TEACHER","2022","17","37.1","26.3","15.0","0.0","78.4"
"583","Azamat Ospanov","N/A","PE_TEACHER","2023","18","39.3","27.6","15.0","0.0","84.6"
"583","Azamat Ospanov","N/A","PE_TEACHER","2024","19","42.3","24.5","19.0","0.0","87.3"
"583","Azamat Ospanov","N/A","PE_TEACHER","2025","20","39.2","21.6","19.3","0.0","81.4"
"584","Zhandos Issabekov","N/A","PE_TEACHER","2021","12","31.6","21.4","16.9","0.0","68.0"
"584","Zhandos Issabekov","N/A","PE_TEACHER","2022","13","29.2","19.7","8.6","0.0","55.7"
"584","Zhandos Issabekov","N/A","PE_TEACHER","2023","14","33.7","16.6","12.2","0.0","60.3"
"584","Zhandos Issabekov","N/A","PE_TEACHER","2024","15","32.1","16.0","8.8","0.0","59.2"
"584","Zhandos Issabekov","N/A","PE_TEACHER","2025","16","31.4","23.2","10.5","0.0","67.0"
"585","Raushan Alimov","N/A","PE_TEACHER","2021","25","35.3","21.6","12.4","0.0","67.8"
"585","Raushan Alimov","N/A","PE_TEACHER","2022","26","31.2","22.6","13.6","0.0","65.5"
"585","Raushan Alimov","N/A","PE_TEACHER","2023","27","39.1","22.6","14.8","0.0","78.6"
"585","Raushan Alimov","N/A","PE_TEACHER","2024","28","34.9","19.3","10.4","0.0","67.5"
"585","Raushan Alimov","N/A","PE_TEACHER","2025","29","32.2","17.0","18.5","0.0","69.8"
"586","Azamat Issabekov","N/A","PE_TEACHER","2021","3","32.0","15.3","14.7","0.0","61.9"
"586","Azamat Issabekov","N/A","PE_TEACHER","2022","4","30.1","21.8","10.2","0.0","59.4"
"586","Azamat Issabekov","N/A","PE_TEACHER","2023","5","29.6","19.7","13.7","0.0","61.4"
"586","Azamat Issabekov","N/A","PE_TEACHER","2024","6","28.0","14.8","12.8","0.0","57.7"
"586","Azamat Issabekov","N/A","PE_TEACHER","2025","7","32.2","17.2","7.4","0.0","57.0"
"587","Gaukhar Baisalova","N/A","PE_TEACHER","2021","3","34.7","18.7","15.1","0.0","71.0"
"587","Gaukhar Baisalova","N/A","PE_TEACHER","2022","4","37.1","16.7","8.8","0.0","60.8"
"587","Gaukhar Baisalova","N/A","PE_TEACHER","2023","5","37.3","26.0","16.3","0.0","79.1"
"587","Gaukhar Baisalova","N/A","PE_TEACHER","2024","6","43.4","26.2","16.1","0.0","87.7"
"587","Gaukhar Baisalova","N/A","PE_TEACHER","2025","7","41.5","27.5","16.7","0.0","83.9"
"588","Nurlan Ergaliyeva","N/A","PE_TEACHER","2021","17","36.8","23.0","15.4","0.0","77.9"
"588","Nurlan Ergaliyeva","N/A","PE_TEACHER","2022","18","36.9","16.4","10.0","0.0","63.4"
"588","Nurlan Ergaliyeva","N/A","PE_TEACHER","2023","19","32.0","22.6","8.6","0.0","64.5"
"588","Nurlan Ergaliyeva","N/A","PE_TEACHER","2024","20","34.2","15.5","14.6","0.0","64.9"
"588","Nurlan Ergaliyeva","N/A","PE_TEACHER","2025","21","28.4","14.0","10.8","0.0","51.4"
"589","Kanat Kulmanov","N/A","PE_TEACHER","2021","5","37.7","18.3","11.4","0.0","66.4"
"589","Kanat Kulmanov","N/A","PE_TEACHER","2022","6","36.0","23.1","15.2","0.0","74.2"
"589","Kanat Kulmanov","N/A","PE_TEACHER","2023","7","33.6","23.6","12.5","0.0","71.8"
"589","Kanat Kulmanov","N/A","PE_TEACHER","2024","8","38.5","22.4","19.2","0.0","79.6"
"589","Kanat Kulmanov","N/A","PE_TEACHER","2025","9","41.4","23.5","14.5","0.0","78.0"
"590","Almas Syzdykova","N/A","PE_TEACHER","2021","15","31.5","17.0","19.3","0.0","68.2"
"590","Almas Syzdykova","N/A","PE_TEACHER","2022","16","41.3","20.8","17.8","0.0","81.2"
"590","Almas Syzdykova","N/A","PE_TEACHER","2023","17","40.4","27.3","12.1","0.0","76.9"
"590","Almas Syzdykova","N/A","PE_TEACHER","2024","18","39.5","24.8","13.4","0.0","79.8"
"590","Almas Syzdykova","N/A","PE_TEACHER","2025","19","47.2","25.4","20.0","0.0","92.7"
"591","Rustem Akhmetova","N/A","PE_TEACHER","2021","16","41.9","24.0","16.7","0.0","80.9"
"591","Rustem Akhmetova","N/A","PE_TEACHER","2022","17","42.0","19.4","18.0","0.0","78.2"
"591","Rustem Akhmetova","N/A","PE_TEACHER","2023","18","41.2","20.7","20.0","0.0","84.8"
"591","Rustem Akhmetova","N/A","PE_TEACHER","2024","19","38.7","19.6","18.7","0.0","75.0"
"591","Rustem Akhmetova","N/A","PE_TEACHER","2025","20","48.2","22.2","19.1","0.0","89.3"
"592","Talgat Khassanov","N/A","PE_TEACHER","2021","2","29.7","22.0","9.8","0.0","63.8"
"592","Talgat Khassanov","N/A","PE_TEACHER","2022","3","34.7","24.2","15.7","0.0","74.8"
"592","Talgat Khassanov","N/A","PE_TEACHER","2023","4","33.1","18.5","17.9","0.0","68.0"
"592","Talgat Khassanov","N/A","PE_TEACHER","2024","5","36.4","18.8","17.3","0.0","71.0"
"592","Talgat Khassanov","N/A","PE_TEACHER","2025","6","32.6","18.9","16.9","0.0","67.9"
"593","Saule Tursunov","N/A","PE_SENIOR_TEACHER","2021","14","30.5","20.4","11.6","10.0","74.9"
"593","Saule Tursunov","N/A","PE_SENIOR_TEACHER","2022","15","33.9","18.9","13.8","10.0","75.4"
"593","Saule Tursunov","N/A","PE_SENIOR_TEACHER","2023","16","28.7","17.5","14.1","10.0","70.3"
"593","Saule Tursunov","N/A","PE_SENIOR_TEACHER","2024","17","28.5","16.6","13.2","0.0","57.1"
"593","Saule Tursunov","N/A","PE_SENIOR_TEACHER","2025","18","30.0","18.9","13.8","4.7","69.0"
"594","Nurgul Seitkali","N/A","PE_SENIOR_TEACHER","2021","18","39.2","23.2","14.4","10.0","84.8"
"594","Nurgul Seitkali","N/A","PE_SENIOR_TEACHER","2022","19","35.6","28.5","15.0","10.0","88.7"
"594","Nurgul Seitkali","N/A","PE_SENIOR_TEACHER","2023","20","41.9","28.6","11.1","10.0","92.6"
"594","Nurgul Seitkali","N/A","PE_SENIOR_TEACHER","2024","21","39.1","30.0","13.8","9.2","91.7"
"594","Nurgul Seitkali","N/A","PE_SENIOR_TEACHER","2025","22","39.7","29.0","10.1","8.4","88.0"
"595","Aliya Bekova","N/A","PE_SENIOR_TEACHER","2021","13","31.7","23.9","12.1","6.9","74.0"
"595","Aliya Bekova","N/A","PE_SENIOR_TEACHER","2022","14","39.1","28.4","11.6","7.4","84.0"
"595","Aliya Bekova","N/A","PE_SENIOR_TEACHER","2023","15","39.4","27.8","10.5","10.0","86.5"
"595","Aliya Bekova","N/A","PE_SENIOR_TEACHER","2024","16","43.1","23.6","15.0","10.0","88.8"
"595","Aliya Bekova","N/A","PE_SENIOR_TEACHER","2025","17","45.0","29.4","12.1","10.0","98.1"
"596","Aizat Kenzhebayeva","N/A","PE_SENIOR_TEACHER","2021","19","35.9","19.7","11.7","0.0","69.9"
"596","Aizat Kenzhebayeva","N/A","PE_SENIOR_TEACHER","2022","20","30.4","19.7","8.4","4.8","62.6"
"596","Aizat Kenzhebayeva","N/A","PE_SENIOR_TEACHER","2023","21","34.1","22.7","13.9","6.3","76.4"
"596","Aizat Kenzhebayeva","N/A","PE_SENIOR_TEACHER","2024","22","31.6","19.7","15.0","7.2","75.1"
"596","Aizat Kenzhebayeva","N/A","PE_SENIOR_TEACHER","2025","23","34.7","23.1","15.0","10.0","79.8"
"597","Nurlan Zhumabayeva","N/A","PE_SENIOR_TEACHER","2021","12","34.7","24.7","15.0","10.0","82.9"
"597","Nurlan Zhumabayeva","N/A","PE_SENIOR_TEACHER","2022","13","36.4","23.7","12.3","10.0","81.5"
"597","Nurlan Zhumabayeva","N/A","PE_SENIOR_TEACHER","2023","14","40.2","28.2","11.9","10.0","89.6"
"597","Nurlan Zhumabayeva","N/A","PE_SENIOR_TEACHER","2024","15","40.3","28.6","12.1","7.5","91.3"
"597","Nurlan Zhumabayeva","N/A","PE_SENIOR_TEACHER","2025","16","38.0","21.5","14.2","10.0","83.9"
"598","Serik Seitkali","N/A","PE_SENIOR_TEACHER","2021","3","27.7","18.9","13.1","8.7","68.6"
"598","Serik Seitkali","N/A","PE_SENIOR_TEACHER","2022","4","35.6","25.8","13.1","0.0","72.9"
"598","Serik Seitkali","N/A","PE_SENIOR_TEACHER","2023","5","37.8","25.0","12.2","10.0","84.4"
"598","Serik Seitkali","N/A","PE_SENIOR_TEACHER","2024","6","35.8","26.9","15.0","9.2","84.2"
"598","Serik Seitkali","N/A","PE_SENIOR_TEACHER","2025","7","40.2","23.6","15.0","10.0","89.4"
"599","Dinara Musayev","N/A","PE_SENIOR_TEACHER","2021","14","42.5","21.9","15.0","10.0","91.0"
"599","Dinara Musayev","N/A","PE_SENIOR_TEACHER","2022","15","38.5","22.1","11.2","10.0","78.8"
"599","Dinara Musayev","N/A","PE_SENIOR_TEACHER","2023","16","41.0","24.0","9.5","0.0","76.7"
"599","Dinara Musayev","N/A","PE_SENIOR_TEACHER","2024","17","35.2","28.9","15.0","10.0","90.7"
"599","Dinara Musayev","N/A","PE_SENIOR_TEACHER","2025","18","41.2","24.0","10.2","10.0","85.1"
"600","Yerlan Seidaliev","N/A","PE_SENIOR_TEACHER","2021","12","26.8","21.7","14.6","10.0","73.4"
"600","Yerlan Seidaliev","N/A","PE_SENIOR_TEACHER","2022","13","37.4","19.7","13.1","10.0","80.7"
"600","Yerlan Seidaliev","N/A","PE_SENIOR_TEACHER","2023","14","33.4","23.6","8.7","7.6","75.8"
"600","Yerlan Seidaliev","N/A","PE_SENIOR_TEACHER","2024","15","28.1","22.5","12.3","10.0","70.5"
"600","Yerlan Seidaliev","N/A","PE_SENIOR_TEACHER","2025","16","36.9","21.9","15.0","7.0","81.0"
"615","Kanat Zhaksybekov","N/A","DIRECTOR","2021","19","22.3","13.3","7.1","10.0","51.9"
"615","Kanat Zhaksybekov","N/A","DIRECTOR","2022","20","19.4","18.8","14.7","10.0","60.0"
"615","Kanat Zhaksybekov","N/A","DIRECTOR","2023","21","21.5","13.8","12.6","4.4","54.8"
"615","Kanat Zhaksybekov","N/A","DIRECTOR","2024","22","21.5","13.6","11.5","0.0","46.7"
"615","Kanat Zhaksybekov","N/A","DIRECTOR","2025","23","21.7","16.0","10.6","10.0","59.0"
"616","Zhanna Abenova","N/A","DIRECTOR","2021","5","28.0","15.1","8.6","6.1","55.4"
"616","Zhanna Abenova","N/A","DIRECTOR","2022","6","28.1","14.2","12.3","0.0","52.4"
"616","Zhanna Abenova","N/A","DIRECTOR","2023","7","29.0","24.2","17.9","10.0","79.9"
"616","Zhanna Abenova","N/A","DIRECTOR","2024","8","30.2","20.2","13.8","10.0","75.9"
"616","Zhanna Abenova","N/A","DIRECTOR","2025","9","28.2","18.8","18.8","10.0","77.4"
